S_0,I_0,R_0,Q_0,D_0,Q_entry_0,D_entry_0,S_1,I_1,R_1,Q_1,D_1,Q_entry_1,D_entry_1,S_2,I_2,R_2,Q_2,D_2,Q_entry_2,D_entry_2,S_3,I_3,R_3,Q_3,D_3,Q_entry_3,D_entry_3,S_4,I_4,R_4,Q_4,D_4,Q_entry_4,D_entry_4,S_5,I_5,R_5,Q_5,D_5,Q_entry_5,D_entry_5,S_6,I_6,R_6,Q_6,D_6,Q_entry_6,D_entry_6,S_7,I_7,R_7,Q_7,D_7,Q_entry_7,D_entry_7
0.173776,0.0305829,0.0265827,2.92955e-15,4.5556e-14,2.92955e-15,2.802e-15,0.264498,2.46673e-33,5.29745e-05,7.77561e-33,0.000154747,6.95115e-33,2.14346e-32,0.151856,2.8577e-19,5.04652e-05,3.06226e-19,5.68338e-05,2.71668e-19,3.33013e-19,0.131,1.1578e-51,0.00011881,7.28895e-51,0.000127434,7.03871e-51,4.81089e-50,0.0479965,6.9432e-26,0.000234704,1.00539e-25,1.19111e-06,9.04912e-26,1.65601e-27,0.0469289,7.10336e-70,7.14852e-05,2.4288e-56,9.60043e-05,1.2049e-68,1.39841e-55,0.0443314,2.67666e-86,0.000193033,9.22567e-75,7.49455e-05,8.5487e-85,6.89395e-74,0.0810844,1.23713e-19,0.000100153,1.17544e-19,3.03721e-05,1.03828e-19,6.12112e-20
0.170805,0.0318775,0.0282595,3.05829e-15,4.84855e-14,3.05829e-15,2.92955e-15,0.264498,6.48056e-34,5.29745e-05,2.0428e-33,0.000154747,1.8262e-33,5.63126e-33,0.151856,1.41711e-19,5.04652e-05,1.51856e-19,5.68338e-05,1.34718e-19,1.65139e-19,0.131,1.27014e-52,0.00011881,7.99617e-52,0.000127434,7.72165e-52,5.27767e-51,0.0479965,2.61134e-26,0.000234704,3.78129e-26,1.19111e-06,3.40339e-26,6.22829e-28,0.0469289,4.01739e-71,7.14852e-05,2.20214e-57,9.60043e-05,6.81446e-70,1.26791e-56,0.0443314,7.77967e-88,0.000193033,3.55238e-76,7.49455e-05,2.48466e-86,2.65455e-75,0.0810844,6.28881e-20,0.000100153,5.97522e-20,3.03721e-05,5.27798e-20,3.1116e-20
0.167761,0.0331739,0.0300072,3.18775e-15,5.15438e-14,3.18775e-15,3.05829e-15,0.264498,1.70257e-34,5.29745e-05,5.36681e-34,0.000154747,4.79776e-34,1.47944e-33,0.151856,7.02736e-20,5.04652e-05,7.53042e-20,5.68338e-05,6.68059e-20,8.18913e-20,0.131,1.39338e-53,0.00011881,8.772e-53,0.000127434,8.47085e-53,5.78974e-52,0.0479965,9.8213e-27,0.000234704,1.42215e-26,1.19111e-06,1.28002e-26,2.34247e-28,0.0469289,2.27208e-72,7.14852e-05,1.99663e-58,9.60043e-05,3.854e-71,1.14958e-57,0.0443314,2.26115e-89,0.000193033,1.36786e-77,7.49455e-05,7.22162e-88,1.02214e-76,0.0810844,3.19685e-20,0.000100153,3.03744e-20,3.03721e-05,2.683e-20,1.58175e-20
0.164649,0.0344665,0.031826,3.31739e-15,5.47315e-14,3.31739e-15,3.18775e-15,0.264498,4.47296e-35,5.29745e-05,1.40996e-34,0.000154747,1.26046e-34,3.88676e-34,0.151856,3.48482e-20,5.04652e-05,3.73428e-20,5.68338e-05,3.31286e-20,4.06094e-20,0.131,1.52857e-54,0.00011881,9.62312e-54,0.000127434,9.29275e-54,6.3515e-53,0.0479965,3.6938e-27,0.000234704,5.34871e-27,1.19111e-06,4.81416e-27,8.81005e-29,0.0469289,1.285e-73,7.14852e-05,1.81031e-59,9.60043e-05,2.17968e-72,1.0423e-58,0.0443314,6.57197e-91,0.000193033,5.26701e-79,7.49455e-05,2.09895e-89,3.93581e-78,0.0810844,1.62508e-20,0.000100153,1.54405e-20,3.03721e-05,1.36387e-20,8.04064e-21
0.161477,0.0357496,0.0337157,3.44665e-15,5.80489e-14,3.44665e-15,3.31739e-15,0.264498,1.17513e-35,5.29745e-05,3.70424e-35,0.000154747,3.31147e-35,1.02113e-34,0.151856,1.7281e-20,5.04652e-05,1.85181e-20,5.68338e-05,1.64283e-20,2.01379e-20,0.131,1.67688e-55,0.00011881,1.05568e-54,0.000127434,1.01944e-54,6.96776e-54,0.0479965,1.38924e-27,0.000234704,2.01166e-27,1.19111e-06,1.81061e-27,3.31347e-29,0.0469289,7.2675e-75,7.14852e-05,1.64136e-60,9.60043e-05,1.23274e-73,9.45034e-60,0.0443314,1.91013e-92,0.000193033,2.02808e-80,7.49455e-05,6.10055e-91,1.5155e-79,0.0810844,8.26091e-21,0.000100153,7.84899e-21,3.03721e-05,6.9331e-21,4.08737e-21
0.158249,0.0370171,0.0356757,3.57496e-15,6.14956e-14,3.57496e-15,3.44665e-15,0.264498,3.08729e-36,5.29745e-05,9.73172e-36,0.000154747,8.69986e-36,2.68269e-35,0.151856,8.56953e-21,5.04652e-05,9.18298e-21,5.68338e-05,8.14666e-21,9.98625e-21,0.131,1.83959e-56,0.00011881,1.15811e-55,0.000127434,1.11835e-55,7.64382e-55,0.0479965,5.22496e-28,0.000234704,7.56587e-28,1.19111e-06,6.80974e-28,1.2462e-29,0.0469289,4.11022e-76,7.14852e-05,1.48819e-61,9.60043e-05,6.97193e-75,8.56842e-61,0.0443314,5.55175e-94,0.000193033,7.80923e-82,7.49455e-05,1.77311e-92,5.83551e-81,0.0810844,4.19934e-21,0.000100153,3.98995e-21,3.03721e-05,3.52437e-21,2.07777e-21
0.154974,0.0382626,0.0377052,3.70171e-15,6.50705e-14,3.70171e-15,3.57496e-15,0.264498,8.11088e-37,5.29745e-05,2.55671e-36,0.000154747,2.28562e-36,7.04792e-36,0.151856,4.24957e-21,5.04652e-05,4.55378e-21,5.68338e-05,4.03987e-21,4.95211e-21,0.131,2.01807e-57,0.00011881,1.27048e-56,0.000127434,1.22686e-56,8.38547e-56,0.0479965,1.96512e-28,0.000234704,2.84553e-28,1.19111e-06,2.56115e-28,4.68698e-30,0.0469289,2.32459e-77,7.14852e-05,1.34931e-62,9.60043e-05,3.94306e-76,7.7688e-62,0.0443314,1.61361e-95,0.000193033,3.00698e-83,7.49455e-05,5.15351e-94,2.24699e-82,0.0810844,2.13469e-21,0.000100153,2.02824e-21,3.03721e-05,1.79157e-21,1.05621e-21
0.151659,0.03948,0.039803,3.82626e-15,6.87723e-14,3.82626e-15,3.70171e-15,0.264498,2.13088e-37,5.29745e-05,6.71695e-37,0.000154747,6.00474e-37,1.85162e-36,0.151856,2.10733e-21,5.04652e-05,2.25819e-21,5.68338e-05,2.00335e-21,2.45572e-21,0.131,2.21388e-58,0.00011881,1.39375e-57,0.000127434,1.3459e-57,9.19908e-57,0.0479965,7.39083e-29,0.000234704,1.07021e-28,1.19111e-06,9.63252e-29,1.76278e-30,0.0469289,1.3147e-78,7.14852e-05,1.22339e-63,9.60043e-05,2.23004e-77,7.0438e-63,0.0443314,4.68991e-97,0.000193033,1.15785e-84,7.49455e-05,1.49786e-95,8.65212e-84,0.0810844,1.08515e-21,0.000100153,1.03104e-21,3.03721e-05,9.10725e-22,5.36913e-22
0.148311,0.040663,0.0419675,3.948e-15,7.25985e-14,3.948e-15,3.82626e-15,0.264498,5.59822e-38,5.29745e-05,1.76467e-37,0.000154747,1.57756e-37,4.86456e-37,0.151856,1.04501e-21,5.04652e-05,1.11982e-21,5.68338e-05,9.93446e-22,1.21777e-21,0.131,2.42869e-59,0.00011881,1.52898e-58,0.000127434,1.47649e-58,1.00916e-57,0.0479965,2.7797e-29,0.000234704,4.02507e-29,1.19111e-06,3.6228e-29,6.62983e-31,0.0469289,7.43543e-80,7.14852e-05,1.10922e-64,9.60043e-05,1.26123e-78,6.38646e-64,0.0443314,1.36311e-98,0.000193033,4.45835e-86,7.49455e-05,4.35349e-97,3.33154e-85,0.0810844,5.51621e-22,0.000100153,5.24115e-22,3.03721e-05,4.62957e-22,2.72934e-22
0.14494,0.0418053,0.0441969,4.0663e-15,7.65465e-14,4.0663e-15,3.948e-15,0.264498,1.47076e-38,5.29745e-05,4.63611e-38,0.000154747,4.14454e-38,1.27801e-37,0.151856,5.18215e-22,5.04652e-05,5.55311e-22,5.68338e-05,4.92643e-22,6.03886e-22,0.131,2.66433e-60,0.00011881,1.67733e-59,0.000127434,1.61974e-59,1.10708e-58,0.0479965,1.04545e-29,0.000234704,1.51383e-29,1.19111e-06,1.36254e-29,2.49349e-31,0.0469289,4.2052e-81,7.14852e-05,1.00571e-65,9.60043e-05,7.13303e-80,5.79047e-65,0.0443314,3.96186e-100,0.000193033,1.71671e-87,7.49455e-05,1.26533e-98,1.28282e-86,0.0810844,2.80411e-22,0.000100153,2.66428e-22,3.03721e-05,2.35339e-22,1.38743e-22
0.141552,0.042901,0.0464889,4.18053e-15,8.06128e-14,4.18053e-15,4.0663e-15,0.264498,3.86396e-39,5.29745e-05,1.21799e-38,0.000154747,1.08885e-38,3.35757e-38,0.151856,2.56979e-22,5.04652e-05,2.75375e-22,5.68338e-05,2.44298e-22,2.99463e-22,0.131,2.92284e-61,0.00011881,1.84007e-60,0.000127434,1.7769e-60,1.21449e-59,0.0479965,3.93194e-30,0.000234704,5.69354e-30,1.19111e-06,5.12453e-30,9.37804e-32,0.0469289,2.3783e-82,7.14852e-05,9.11853e-67,9.60043e-05,4.03417e-81,5.25009e-66,0.0443314,1.15151e-101,0.000193033,6.61026e-89,7.49455e-05,3.67767e-100,4.93957e-88,0.0810844,1.42544e-22,0.000100153,1.35436e-22,3.03721e-05,1.19632e-22,7.05283e-23
0.138157,0.043944,0.048841,4.2901e-15,8.47934e-14,4.2901e-15,4.18053e-15,0.264498,1.01513e-39,5.29745e-05,3.1999e-39,0.000154747,2.86061e-39,8.82098e-39,0.151856,1.27434e-22,5.04652e-05,1.36557e-22,5.68338e-05,1.21146e-22,1.48502e-22,0.131,3.20643e-62,0.00011881,2.01861e-61,0.000127434,1.94931e-61,1.33233e-60,0.0479965,1.47881e-30,0.000234704,2.14135e-30,1.19111e-06,1.92734e-30,3.52709e-32,0.0469289,1.34508e-83,7.14852e-05,8.26758e-68,9.60043e-05,2.28157e-82,4.76015e-67,0.0443314,3.34683e-103,0.000193033,2.54531e-90,7.49455e-05,1.06891e-101,1.902e-89,0.0810844,7.24604e-23,0.000100153,6.88472e-23,3.03721e-05,6.08136e-23,3.58523e-23
0.134763,0.044929,0.0512503,4.3944e-15,8.90835e-14,4.3944e-15,4.2901e-15,0.264498,2.66695e-40,5.29745e-05,8.40674e-40,0.000154747,7.51536e-40,2.31744e-39,0.151856,6.31938e-23,5.04652e-05,6.77175e-23,5.68338e-05,6.00754e-23,7.3641e-23,0.131,3.51754e-63,0.00011881,2.21447e-62,0.000127434,2.13844e-62,1.4616e-61,0.0479965,5.56182e-31,0.000234704,8.05364e-31,1.19111e-06,7.24876e-31,1.32654e-32,0.0469289,7.60724e-85,7.14852e-05,7.49604e-69,9.60043e-05,1.29037e-83,4.31592e-68,0.0443314,9.7275e-105,0.000193033,9.80082e-92,7.49455e-05,3.10675e-103,7.32374e-91,0.0810844,3.68344e-23,0.000100153,3.49977e-23,3.03721e-05,3.09139e-23,1.82251e-23
0.131377,0.0458509,0.0537136,4.4929e-15,9.34779e-14,4.4929e-15,4.3944e-15,0.264498,7.00658e-41,5.29745e-05,2.20861e-40,0.000154747,1.97443e-40,6.08834e-40,0.151856,3.13374e-23,5.04652e-05,3.35806e-23,5.68338e-05,2.9791e-23,3.65181e-23,0.131,3.85884e-64,0.00011881,2.42933e-63,0.000127434,2.34593e-63,1.60342e-62,0.0479965,2.09181e-31,0.000234704,3.02898e-31,1.19111e-06,2.72627e-31,4.98915e-33,0.0469289,4.30237e-86,7.14852e-05,6.79649e-70,9.60043e-05,7.29785e-85,3.91315e-69,0.0443314,2.82728e-106,0.000193033,3.77385e-93,7.49455e-05,9.02972e-105,2.82004e-92,0.0810844,1.87244e-23,0.000100153,1.77907e-23,3.03721e-05,1.57147e-23,9.26452e-24
0.12801,0.0467048,0.0562274,4.58509e-15,9.79708e-14,4.58509e-15,4.4929e-15,0.264498,1.84076e-41,5.29745e-05,5.80243e-41,0.000154747,5.18719e-41,1.59952e-40,0.151856,1.554e-23,5.04652e-05,1.66524e-23,5.68338e-05,1.47732e-23,1.81091e-23,0.131,4.23325e-65,0.00011881,2.66504e-64,0.000127434,2.57354e-64,1.75899e-63,0.0479965,7.86732e-32,0.000234704,1.13921e-31,1.19111e-06,1.02535e-31,1.87643e-33,0.0469289,2.43326e-87,7.14852e-05,6.16223e-71,9.60043e-05,4.12739e-86,3.54797e-70,0.0443314,8.21742e-108,0.000193033,1.45314e-94,7.49455e-05,2.62447e-106,1.08587e-93,0.0810844,9.51833e-24,0.000100153,9.0437e-24,3.03721e-05,7.98841e-24,4.70952e-24
0.124667,0.0474868,0.0587881,4.67048e-15,1.02556e-13,4.67048e-15,4.58509e-15,0.264498,4.83602e-42,5.29745e-05,1.52441e-41,0.000154747,1.36277e-41,4.20224e-41,0.151856,7.70618e-24,5.04652e-05,8.25782e-24,5.68338e-05,7.32591e-24,8.98017e-24,0.131,4.64398e-66,0.00011881,2.92362e-65,0.000127434,2.82325e-65,1.92966e-64,0.0479965,2.95891e-32,0.000234704,4.28456e-32,1.19111e-06,3.85637e-32,7.05726e-34,0.0469289,1.37616e-88,7.14852e-05,5.58717e-72,9.60043e-05,2.3343e-87,3.21687e-71,0.0443314,2.38838e-109,0.000193033,5.59537e-96,7.49455e-05,7.62797e-108,4.18118e-95,0.0810844,4.83853e-24,0.000100153,4.59726e-24,3.03721e-05,4.06082e-24,2.39403e-24
0.121357,0.0481931,0.0613916,4.74868e-15,1.07226e-13,4.74868e-15,4.67048e-15,0.264498,1.27051e-42,5.29745e-05,4.0049e-42,0.000154747,3.58026e-42,1.10401e-41,0.151856,3.82144e-24,5.04652e-05,4.095e-24,5.68338e-05,3.63287e-24,4.4532e-24,0.131,5.09457e-67,0.00011881,3.20729e-66,0.000127434,3.09718e-66,2.11689e-65,0.0479965,1.11285e-32,0.000234704,1.61143e-32,1.19111e-06,1.45038e-32,2.65424e-34,0.0469289,7.78303e-90,7.14852e-05,5.06576e-73,9.60043e-05,1.32019e-88,2.91667e-72,0.0443314,6.94177e-111,0.000193033,2.15452e-97,7.49455e-05,2.21705e-109,1.60998e-96,0.0810844,2.45961e-24,0.000100153,2.33697e-24,3.03721e-05,2.06427e-24,1.21698e-24
0.118087,0.0488207,0.0640338,4.81931e-15,1.11975e-13,4.81931e-15,4.74868e-15,0.264498,3.33788e-43,5.29745e-05,1.05216e-42,0.000154747,9.40601e-43,2.90044e-42,0.151856,1.89503e-24,5.04652e-05,2.03068e-24,5.68338e-05,1.80152e-24,2.20831e-24,0.131,5.58888e-68,0.00011881,3.51848e-67,0.000127434,3.39768e-67,2.32228e-66,0.0479965,4.18544e-33,0.000234704,6.06061e-33,1.19111e-06,5.45491e-33,9.98265e-35,0.0469289,4.40178e-91,7.14852e-05,4.59302e-74,9.60043e-05,7.46649e-90,2.64448e-73,0.0443314,2.01761e-112,0.000193033,8.29607e-99,7.49455e-05,6.44382e-111,6.19931e-98,0.0810844,1.25032e-24,0.000100153,1.18797e-24,3.03721e-05,1.04935e-24,6.18637e-25
0.114864,0.0493672,0.0667105,4.88207e-15,1.16794e-13,4.88207e-15,4.81931e-15,0.264498,8.76923e-44,5.29745e-05,2.76423e-43,0.000154747,2.47113e-43,7.61999e-43,0.151856,9.39731e-25,5.04652e-05,1.007e-24,5.68338e-05,8.93359e-25,1.09509e-24,0.131,6.13115e-69,0.00011881,3.85986e-68,0.000127434,3.72735e-68,2.54761e-67,0.0479965,1.57415e-33,0.000234704,2.2794e-33,1.19111e-06,2.0516e-33,3.75449e-35,0.0469289,2.48948e-92,7.14852e-05,4.16439e-75,9.60043e-05,4.22276e-91,2.39769e-74,0.0443314,5.86414e-114,0.000193033,3.19444e-100,7.49455e-05,1.87288e-112,2.38707e-99,0.0810844,6.35585e-25,0.000100153,6.03892e-25,3.03721e-05,5.33425e-25,3.14477e-25
0.111694,0.0498309,0.0694171,4.93672e-15,1.21676e-13,4.93672e-15,4.88207e-15,0.264498,2.30384e-44,5.29745e-05,7.26215e-44,0.000154747,6.49213e-44,2.00191e-43,0.151856,4.66006e-25,5.04652e-05,4.99365e-25,5.68338e-05,4.43011e-25,5.43047e-25,0.131,6.72603e-70,0.00011881,4.23437e-69,0.000127434,4.089e-69,2.79479e-68,0.0479965,5.92039e-34,0.000234704,8.57286e-34,1.19111e-06,7.7161e-34,1.41207e-35,0.0469289,1.40796e-93,7.14852e-05,3.77576e-76,9.60043e-05,2.38823e-92,2.17394e-75,0.0443314,1.7044e-115,0.000193033,1.23003e-101,7.49455e-05,5.44349e-114,9.19152e-101,0.0810844,3.23092e-25,0.000100153,3.06982e-25,3.03721e-05,2.71161e-25,1.59861e-25
